"our.icao","iata.code","iata.traffic","our.name","our.lat","our.lon","lido.rwy","lido.len","lido.toda"
"FMEE","RUN",2371229,"Roland Garros Airport",-20.8871002197266,55.5102996826172,"RW32",8760,8760
"WILL","TKG",2353287,"Radin Inten II International Airport",-5.240556,105.175556,"RW14",9088,9777
"WILL","TKG",2353287,"Radin Inten II International Airport",-5.240556,105.175556,"RW32",9088,9580
"URMM","MRV",2345791,"Mineralnyye Vody Airport",44.2251014709473,43.081901550293,"RW30",12795,14108
"URMM","MRV",2345791,"Mineralnyye Vody Airport",44.2251014709473,43.081901550293,"RW12",12795,14108
"OEGN","GIZ",2335100,"Jizan Regional Airport / King Abdullah bin Abdulaziz Airport",16.9011,42.5858,"RW33",10007,10991
"OEGN","GIZ",2335100,"Jizan Regional Airport / King Abdullah bin Abdulaziz Airport",16.9011,42.5858,"RW15",10007,10991
"VERP","RPR",2334958,"Swami Vivekananda Airport",21.180401,81.7388,"RW24",7500,7500
"VERP","RPR",2334958,"Swami Vivekananda Airport",21.180401,81.7388,"RW06",7500,7500
"UNKL","KJA",2332943,"Krasnoyarsk International Airport",56.173077,92.492437,"RW29",12139,13451
"UNKL","KJA",2332943,"Krasnoyarsk International Airport",56.173077,92.492437,"RW11",12139,13451
"VICG","IXC",2325003,"Chandigarh Airport",30.6735000610352,76.7884979248047,"RW11",9000,10275
"VICG","IXC",2325003,"Chandigarh Airport",30.6735000610352,76.7884979248047,"RW29",9000,10300
"ZWKL","KRL",2321679,"Korla Airport",41.6977996826172,86.1288986206055,"RW04",9186,10302
"ZWKL","KRL",2321679,"Korla Airport",41.6977996826172,86.1288986206055,"RW22",9186,9974
"LWSK","SKP",2320901,"Skopje International Airport",41.961601,21.621401,"RW16",9678,8038
"LWSK","SKP",2320901,"Skopje International Airport",41.961601,21.621401,"RW34",9678,9678
"SCCF","CJC",2320772,"El Loa Airport",-22.4981994628906,-68.9036026000977,"RW28",9974,10761
"SCCF","CJC",2320772,"El Loa Airport",-22.4981994628906,-68.9036026000977,"RW10",9974,10761
"KMSN","MSN",2307681,"Dane County Regional Truax Field",43.1399002075195,-89.3375015258789,"RW14",5846,5846
"KMSN","MSN",2307681,"Dane County Regional Truax Field",43.1399002075195,-89.3375015258789,"RW21",7200,6770
"KMSN","MSN",2307681,"Dane County Regional Truax Field",43.1399002075195,-89.3375015258789,"RW03",7200,7200
"KMSN","MSN",2307681,"Dane County Regional Truax Field",43.1399002075195,-89.3375015258789,"RW36",9006,9006
"KMSN","MSN",2307681,"Dane County Regional Truax Field",43.1399002075195,-89.3375015258789,"RW18",9006,9006
"KMSN","MSN",2307681,"Dane County Regional Truax Field",43.1399002075195,-89.3375015258789,"RW32",5846,5846
"SBFI","IGU",2302212,"Cataratas International Airport",-25.6002788543701,-54.4850006103516,"RW15",7201,8842
"SBFI","IGU",2302212,"Cataratas International Airport",-25.6002788543701,-54.4850006103516,"RW33",7201,6217
"SBSG","NAT",2300168,"São Gonçalo do Amarante - Governador Aluízio Alves International Airport",-5.769804,-35.366578,"RW30",9843,9843
"SBSG","NAT",2300168,"São Gonçalo do Amarante - Governador Aluízio Alves International Airport",-5.769804,-35.366578,"RW12",9843,9843
"HTDA","DAR",2286669,"Julius Nyerere International Airport",-6.87811,39.202599,"RW32",3281,4265
"HTDA","DAR",2286669,"Julius Nyerere International Airport",-6.87811,39.202599,"RW05",9843,10827
"HTDA","DAR",2286669,"Julius Nyerere International Airport",-6.87811,39.202599,"RW14",3281,4265
"HTDA","DAR",2286669,"Julius Nyerere International Airport",-6.87811,39.202599,"RW23",9843,10827
"RPMY","CGY",2284675,"Laguindingan Airport",8.612203,124.456496,"RW27",6890,7546
"RPMY","CGY",2284675,"Laguindingan Airport",8.612203,124.456496,"RW09",6890,7415
"DIAP","ABJ",2284119,"Félix-Houphouët-Boigny International Airport",5.26139,-3.92629,"RW03",9843,10663
"DIAP","ABJ",2284119,"Félix-Houphouët-Boigny International Airport",5.26139,-3.92629,"RW21",9843,9843
"UTAA","ASB",2282769,"Ashgabat International Airport",37.986801,58.361,"RW30L",12467,13451
"UTAA","ASB",2282769,"Ashgabat International Airport",37.986801,58.361,"RW30R",12467,13451
"UTAA","ASB",2282769,"Ashgabat International Airport",37.986801,58.361,"RW12L",12467,13451
"UTAA","ASB",2282769,"Ashgabat International Airport",37.986801,58.361,"RW12R",12467,13451
"SKSM","SMR",2274915,"Simón Bolívar International Airport",11.1196,-74.2306,"RW01",5577,5577
"SKSM","SMR",2274915,"Simón Bolívar International Airport",11.1196,-74.2306,"RW19",5577,5577
"RPVP","PPS",2269295,"Puerto Princesa Airport",9.74211978912354,118.759002685547,"RW27",8533,8789
"RPVP","PPS",2269295,"Puerto Princesa Airport",9.74211978912354,118.759002685547,"RW09",8533,9354
"VTSM","USM",2269030,"Samui Airport",9.54778957367,100.06199646,"RW35",6890,6430
"VTSM","USM",2269030,"Samui Airport",9.54778957367,100.06199646,"RW17",6890,6102
"ENTC","TOS",2265899,"Tromsø Airport",69.6832962036133,18.9188995361328,"RW18",8041,8842
"ENTC","TOS",2265899,"Tromsø Airport",69.6832962036133,18.9188995361328,"RW36",8041,9026
"UMKK","KGD",2253266,"Khrabrovo Airport",54.8899993896484,20.5925998687744,"RW24",10991,11647
"UMKK","KGD",2253266,"Khrabrovo Airport",54.8899993896484,20.5925998687744,"RW06",10991,12303
"CYLW","YLW",2242616,"Kelowna International Airport",49.9561,-119.377998,"RW34",8900,9251
"CYLW","YLW",2242616,"Kelowna International Airport",49.9561,-119.377998,"RW16",8900,9320
"SCFA","ANF",2241368,"Andrés Sabella Gálvez International Airport",-23.444501,-70.445099,"RW19",8527,8527
"SCFA","ANF",2241368,"Andrés Sabella Gálvez International Airport",-23.444501,-70.445099,"RW01R",6890,6890
"SCFA","ANF",2241368,"Andrés Sabella Gálvez International Airport",-23.444501,-70.445099,"RW19L",6890,6890
"SCFA","ANF",2241368,"Andrés Sabella Gálvez International Airport",-23.444501,-70.445099,"RW01",8527,8527
"EDDW","BRE",2236196,"Bremen Airport",53.0475006104,8.78666973114,"RW27",6693,6890
"EDDW","BRE",2236196,"Bremen Airport",53.0475006104,8.78666973114,"RW09",6693,6890
"TFFR","PTP",2235974,"Pointe-à-Pitre Le Raizet",16.265301,-61.531799,"RW30",10266,10463
"TFFR","PTP",2235974,"Pointe-à-Pitre Le Raizet",16.265301,-61.531799,"RW12",10266,10791
"KPIE","PIE",2231653,"St Petersburg Clearwater International Airport",27.91020012,-82.68740082,"RW36",9730,9730
"KPIE","PIE",2231653,"St Petersburg Clearwater International Airport",27.91020012,-82.68740082,"RW04",5903,5903
"KPIE","PIE",2231653,"St Petersburg Clearwater International Airport",27.91020012,-82.68740082,"RW22",5903,5903
"KPIE","PIE",2231653,"St Petersburg Clearwater International Airport",27.91020012,-82.68740082,"RW18",9730,9730
"WATT","KOE",2230839,"El Tari Airport",-10.1716003417969,123.670997619629,"RW25",8202,8694
"WATT","KOE",2230839,"El Tari Airport",-10.1716003417969,123.670997619629,"RW07",8202,8891
"LGSA","CHQ",2227550,"Chania International Airport",35.5317001342773,24.1497001647949,"RW29",10984,10656
"LGSA","CHQ",2227550,"Chania International Airport",35.5317001342773,24.1497001647949,"RW11",10984,10984
"SAME","MDZ",2227152,"El Plumerillo Airport",-32.8316993713,-68.7929000854,"RW18",9301,10285
"SAME","MDZ",2227152,"El Plumerillo Airport",-32.8316993713,-68.7929000854,"RW36",9301,10449
"BKPR","PRN",2226110,"Priština Adem Jashari International Airport",42.5728,21.035801,"RW35",8205,8205
"BKPR","PRN",2226110,"Priština Adem Jashari International Airport",42.5728,21.035801,"RW17",8205,8205
"OAKB","KBL",2224128,"Hamid Karzai International Airport",34.565899,69.212303,"RW11",11519,11519
"OAKB","KBL",2224128,"Hamid Karzai International Airport",34.565899,69.212303,"RW29",11519,11519
"LGKO","KGS",2215082,"Kos Airport",36.7933006286621,27.0916996002197,"RW14",7841,7841
"LGKO","KGS",2215082,"Kos Airport",36.7933006286621,27.0916996002197,"RW32",7841,7841
"KPWM","PWM",2215027,"Portland International Jetport",43.646198,-70.309303,"RW29",7200,7200
"KPWM","PWM",2215027,"Portland International Jetport",43.646198,-70.309303,"RW11",7200,7200
"KPWM","PWM",2215027,"Portland International Jetport",43.646198,-70.309303,"RW18",6100,6100
"KPWM","PWM",2215027,"Portland International Jetport",43.646198,-70.309303,"RW36",6100,6100
"LGSR","JTR",2207917,"Santorini Airport",36.3992004394531,25.4792995452881,"RW15",7208,7208
"LGSR","JTR",2207917,"Santorini Airport",36.3992004394531,25.4792995452881,"RW33",7208,7208
"KLIT","LIT",2205613,"Bill & Hillary Clinton National Airport/Adams Field",34.7294006348,-92.2242965698,"RW36",6224,6224
"KLIT","LIT",2205613,"Bill & Hillary Clinton National Airport/Adams Field",34.7294006348,-92.2242965698,"RW18",6224,6060
"KLIT","LIT",2205613,"Bill & Hillary Clinton National Airport/Adams Field",34.7294006348,-92.2242965698,"RW04R",8251,8250
"KLIT","LIT",2205613,"Bill & Hillary Clinton National Airport/Adams Field",34.7294006348,-92.2242965698,"RW22L",8251,7200
"KLIT","LIT",2205613,"Bill & Hillary Clinton National Airport/Adams Field",34.7294006348,-92.2242965698,"RW22R",8273,8273
"KLIT","LIT",2205613,"Bill & Hillary Clinton National Airport/Adams Field",34.7294006348,-92.2242965698,"RW04L",8273,8273
"LTAU","ASR",2202432,"Kayseri Erkilet Airport",38.770401001,35.4953994751,"RW25",9843,10564
"LTAU","ASR",2202432,"Kayseri Erkilet Airport",38.770401001,35.4953994751,"RW07",9843,10597
"HEBA","HBE",2190190,"Borg El Arab International Airport",30.9176998138428,29.6963996887207,"RW32",11155,11155
"HEBA","HBE",2190190,"Borg El Arab International Airport",30.9176998138428,29.6963996887207,"RW32L",11155,11155
"HEBA","HBE",2190190,"Borg El Arab International Airport",30.9176998138428,29.6963996887207,"RW14R",11155,11155
"HEBA","HBE",2190190,"Borg El Arab International Airport",30.9176998138428,29.6963996887207,"RW14",11155,11155
"ZSLY","LYI",2169840,"Shubuling Airport",35.0461006164551,118.412002563477,"RW01",10499,10499
"ZSLY","LYI",2169840,"Shubuling Airport",35.0461006164551,118.412002563477,"RW19",10499,10499
"YPDN","DRW",2169007,"Darwin International Airport",-12.4146995544434,130.876998901367,"RW18",5000,5197
"YPDN","DRW",2169007,"Darwin International Airport",-12.4146995544434,130.876998901367,"RW11",11004,11299
"YPDN","DRW",2169007,"Darwin International Airport",-12.4146995544434,130.876998901367,"RW36",5000,5197
"YPDN","DRW",2169007,"Darwin International Airport",-12.4146995544434,130.876998901367,"RW29",11004,11299
"FNLU","LAD",2161155,"Quatro de Fevereiro Airport",-8.85837,13.2312,"RW25",8166,8658
"FNLU","LAD",2161155,"Quatro de Fevereiro Airport",-8.85837,13.2312,"RW23",12139,12927
"FNLU","LAD",2161155,"Quatro de Fevereiro Airport",-8.85837,13.2312,"RW07",8166,10020
"FNLU","LAD",2161155,"Quatro de Fevereiro Airport",-8.85837,13.2312,"RW05",12139,13123
"KGSO","GSO",2157064,"Piedmont Triad International Airport",36.0978012084961,-79.9373016357422,"RW05L",9000,9000
"KGSO","GSO",2157064,"Piedmont Triad International Airport",36.0978012084961,-79.9373016357422,"RW23R",9000,9000
"KGSO","GSO",2157064,"Piedmont Triad International Airport",36.0978012084961,-79.9373016357422,"RW14",6380,6380
"KGSO","GSO",2157064,"Piedmont Triad International Airport",36.0978012084961,-79.9373016357422,"RW32",6380,6380
"KGSO","GSO",2157064,"Piedmont Triad International Airport",36.0978012084961,-79.9373016357422,"RW23L",10001,10001
"KGSO","GSO",2157064,"Piedmont Triad International Airport",36.0978012084961,-79.9373016357422,"RW05R",10001,10001
"ENTO","TRF",2153760,"Sandefjord Airport, Torp",59.1866989136,10.258600235,"RW18",9216,9380
"ENTO","TRF",2153760,"Sandefjord Airport, Torp",59.1866989136,10.258600235,"RW36",9216,9642
"ZPMS","LUM",2149261,"Dehong Mangshi Airport",24.4011,98.5317,"RW05",8530,8530
"ZPMS","LUM",2149261,"Dehong Mangshi Airport",24.4011,98.5317,"RW23",8530,8530
"ZBOW","BAV",2139843,"Baotou Airport",40.560001373291,109.997001647949,"RW13",9186,9186
"ZBOW","BAV",2139843,"Baotou Airport",40.560001373291,109.997001647949,"RW31",9186,9186
"SKSP","ADZ",2139513,"Gustavo Rojas Pinilla International Airport",12.5836,-81.7112,"RW06",7792,7792
"SKSP","ADZ",2139513,"Gustavo Rojas Pinilla International Airport",12.5836,-81.7112,"RW24",7792,7792
"VYMD","MDL",2132637,"Mandalay International Airport",21.7021999359131,95.977897644043,"RW35",13999,13999
"VYMD","MDL",2132637,"Mandalay International Airport",21.7021999359131,95.977897644043,"RW17",13999,13999
"WAHQ","SOC",2127295,"Adisumarmo International Airport",-7.513564,110.750494,"RW08",8530,9219
"WAHQ","SOC",2127295,"Adisumarmo International Airport",-7.513564,110.750494,"RW26",8530,8743
"UHHH","KHV",2124413,"Khabarovsk-Novy Airport",48.52799987793,135.18800354004,"RW05R",13123,14436
"UHHH","KHV",2124413,"Khabarovsk-Novy Airport",48.52799987793,135.18800354004,"RW23L",13123,14436
"VDSV","KOS",2119562,"Sihanoukville International Airport",10.5797,103.637001,"RW21",8202,8202
"VDSV","KOS",2119562,"Sihanoukville International Airport",10.5797,103.637001,"RW03",8202,8202
"LZIB","BTS",2111321,"M. R. Štefánik Airport",48.1702003479004,17.2126998901367,"RW04",9514,10499
"LZIB","BTS",2111321,"M. R. Štefánik Airport",48.1702003479004,17.2126998901367,"RW13",10466,10663
"LZIB","BTS",2111321,"M. R. Štefánik Airport",48.1702003479004,17.2126998901367,"RW31",10466,10663
"LZIB","BTS",2111321,"M. R. Štefánik Airport",48.1702003479004,17.2126998901367,"RW22",9514,9711
"SBMO","MCZ",2106702,"Zumbi dos Palmares Airport",-9.51080989837646,-35.7916984558105,"RW30",8537,8169
"SBMO","MCZ",2106702,"Zumbi dos Palmares Airport",-9.51080989837646,-35.7916984558105,"RW12",8537,8169
"RJOT","TAK",2106178,"Takamatsu Airport",34.2141990662,134.01600647,"RW26",8202,8202
"RJOT","TAK",2106178,"Takamatsu Airport",34.2141990662,134.01600647,"RW08",8202,8202
"LFQQ","LIL",2103589,"Lille-Lesquin Airport",50.563332,3.086886,"RW01",5184,5184
"LFQQ","LIL",2103589,"Lille-Lesquin Airport",50.563332,3.086886,"RW26",9268,10253
"LFQQ","LIL",2103589,"Lille-Lesquin Airport",50.563332,3.086886,"RW19",5184,5184
"LFQQ","LIL",2103589,"Lille-Lesquin Airport",50.563332,3.086886,"RW08",9268,9121
"OISS","SYZ",2096960,"Shiraz Shahid Dastghaib International Airport",29.5392,52.589802,"RW11R",14016,15007
"OISS","SYZ",2096960,"Shiraz Shahid Dastghaib International Airport",29.5392,52.589802,"RW11L",14219,15367
"OISS","SYZ",2096960,"Shiraz Shahid Dastghaib International Airport",29.5392,52.589802,"RW29L",14016,15164
"OISS","SYZ",2096960,"Shiraz Shahid Dastghaib International Airport",29.5392,52.589802,"RW29R",14219,15673
"ZSSH","HIA",2095781,"Lianshui Airport",33.7908333333,119.125,"RW04",9186,9186
"ZSSH","HIA",2095781,"Lianshui Airport",33.7908333333,119.125,"RW22",9186,9186
"HESH","SSH",2080696,"Sharm El Sheikh International Airport",27.9773006439,34.3950004578,"RW04R",10108,10108
"HESH","SSH",2080696,"Sharm El Sheikh International Airport",27.9773006439,34.3950004578,"RW22R",10108,10108
"HESH","SSH",2080696,"Sharm El Sheikh International Airport",27.9773006439,34.3950004578,"RW04L",10108,10108
"HESH","SSH",2080696,"Sharm El Sheikh International Airport",27.9773006439,34.3950004578,"RW22L",10108,10108
"MZBZ","BZE",2073260,"Philip S. W. Goldson International Airport",17.5391006469727,-88.3081970214844,"RW25",9678,10827
"MZBZ","BZE",2073260,"Philip S. W. Goldson International Airport",17.5391006469727,-88.3081970214844,"RW07",9678,10374
"GMAD","AGA",2071565,"Al Massira Airport",30.322478,-9.412003,"RW27",10499,10499
"GMAD","AGA",2071565,"Al Massira Airport",30.322478,-9.412003,"RW09",10499,10499
"CYYJ","YYJ",2063641,"Victoria International Airport",48.646900177,-123.426002502,"RW09",6998,7982
"CYYJ","YYJ",2063641,"Victoria International Airport",48.646900177,-123.426002502,"RW03",5027,6011
"CYYJ","YYJ",2063641,"Victoria International Airport",48.646900177,-123.426002502,"RW32",5001,5703
"CYYJ","YYJ",2063641,"Victoria International Airport",48.646900177,-123.426002502,"RW14",5001,5329
"CYYJ","YYJ",2063641,"Victoria International Airport",48.646900177,-123.426002502,"RW27",6998,7982
"CYYJ","YYJ",2063641,"Victoria International Airport",48.646900177,-123.426002502,"RW21",5027,5381
"WASS","SOQ",2023814,"Domine Eduard Osok Airport",-0.894,131.287,"RW27",8202,8891
"WASS","SOQ",2023814,"Domine Eduard Osok Airport",-0.894,131.287,"RW09",8202,8694
"ZSYN","YNZ",2016677,"Yancheng Airport",33.425833,120.203056,"RW04",9186,9186
"ZSYN","YNZ",2016677,"Yancheng Airport",33.425833,120.203056,"RW22",9186,9186
"FALA","HLA",2001709,"Lanseria Airport",-25.9384994507,27.9260997772,"RW07",9829,14751
"FALA","HLA",2001709,"Lanseria Airport",-25.9384994507,27.9260997772,"RW25",9829,14918
"VVVH","VII",2000935,"Vinh Airport",18.7376003265,105.67099762,"RW17",7874,8366
"VVVH","VII",2000935,"Vinh Airport",18.7376003265,105.67099762,"RW35",7874,8858
"UCFM","FRU",1995984,"Manas International Airport",43.0612983704,74.4776000977,"RW08",13793,15105
"UCFM","FRU",1995984,"Manas International Airport",43.0612983704,74.4776000977,"RW26",13793,14613
"SUMU","MVD",1995463,"Carrasco International /General C L Berisso Airport",-34.838402,-56.0308,"RW06",10499,10499
"SUMU","MVD",1995463,"Carrasco International /General C L Berisso Airport",-34.838402,-56.0308,"RW24",10499,10499
"SUMU","MVD",1995463,"Carrasco International /General C L Berisso Airport",-34.838402,-56.0308,"RW01",7382,7382
"SUMU","MVD",1995463,"Carrasco International /General C L Berisso Airport",-34.838402,-56.0308,"RW19",7382,7382
"EGMC","SEN",1981757,"Southend Airport",51.5714,0.695556,"RW23",6089,5902
"EGMC","SEN",1981757,"Southend Airport",51.5714,0.695556,"RW05",6089,5902
"ZSYW","YIW",1976947,"Yiwu Airport",29.3446998596,120.031997681,"RW20",9843,9843
"ZSYW","YIW",1976947,"Yiwu Airport",29.3446998596,120.031997681,"RW02",9843,9843
"ESMS","MMX",1975299,"Malmö Sturup Airport",55.536305364,13.3761978149,"RW17",9186,10171
"ESMS","MMX",1975299,"Malmö Sturup Airport",55.536305364,13.3761978149,"RW29",2621,2621
"ESMS","MMX",1975299,"Malmö Sturup Airport",55.536305364,13.3761978149,"RW35",9186,10171
"ESMS","MMX",1975299,"Malmö Sturup Airport",55.536305364,13.3761978149,"RW11",2621,2621
"LBBG","BOJ",1974365,"Burgas Airport",42.5695991516113,27.5151996612549,"RW22",10499,10696
"LBBG","BOJ",1974365,"Burgas Airport",42.5695991516113,27.5151996612549,"RW04",10499,10696
"RKJJ","KWJ",1955077,"Gwangju Airport",35.123173,126.805444,"RW22R",9301,10305
"RKJJ","KWJ",1955077,"Gwangju Airport",35.123173,126.805444,"RW04L",9301,10305
"RKJJ","KWJ",1955077,"Gwangju Airport",35.123173,126.805444,"RW22L",9301,10302
"RKJJ","KWJ",1955077,"Gwangju Airport",35.123173,126.805444,"RW04R",9301,10302
"TFFF","FDF",1953241,"Martinique Aimé Césaire International Airport",14.5909996032715,-61.0032005310059,"RW10",9843,10827
"TFFF","FDF",1953241,"Martinique Aimé Césaire International Airport",14.5909996032715,-61.0032005310059,"RW28",9843,11319
"RPVE","MPH",1950609,"Godofredo P. Ramos Airport",11.9245,121.954002,"RW24",5554,6211
"RPVE","MPH",1950609,"Godofredo P. Ramos Airport",11.9245,121.954002,"RW06",5554,6211
"VOML","IXE",1950478,"Mangalore International Airport",12.9612998962,74.8900985718,"RW24",8035,7641
"VOML","IXE",1950478,"Mangalore International Airport",12.9612998962,74.8900985718,"RW06",8035,8035
"AYPY","POM",1945490,"Port Moresby Jacksons International Airport",-9.44338035583496,147.220001220703,"RW14R",4265,4462
"AYPY","POM",1945490,"Port Moresby Jacksons International Airport",-9.44338035583496,147.220001220703,"RW32L",4265,4462
"AYPY","POM",1945490,"Port Moresby Jacksons International Airport",-9.44338035583496,147.220001220703,"RW32R",9022,9219
"AYPY","POM",1945490,"Port Moresby Jacksons International Airport",-9.44338035583496,147.220001220703,"RW14L",9022,9219
"LFMT","MPL",1938943,"Montpellier-Méditerranée Airport",43.5761985778809,3.96301007270813,"RW30L",3609,3609
"LFMT","MPL",1938943,"Montpellier-Méditerranée Airport",43.5761985778809,3.96301007270813,"RW30R",8530,8530
"LFMT","MPL",1938943,"Montpellier-Méditerranée Airport",43.5761985778809,3.96301007270813,"RW12L",8530,8530
"LFMT","MPL",1938943,"Montpellier-Méditerranée Airport",43.5761985778809,3.96301007270813,"RW12R",3609,3609
"VTUK","KKC",1938013,"Khon Kaen Airport",16.4666004181,102.783996582,"RW21",10007,10007
"VTUK","KKC",1938013,"Khon Kaen Airport",16.4666004181,102.783996582,"RW03",10007,10007
"ZPDL","DLU",1937094,"Dali Airport",25.649401,100.319,"RW17",8530,8530
"ZPDL","DLU",1937094,"Dali Airport",25.649401,100.319,"RW35",8530,8530
"KFAT","FAT",1935967,"Fresno Yosemite International Airport",36.776199,-119.718002,"RW11L",9539,9539
"KFAT","FAT",1935967,"Fresno Yosemite International Airport",36.776199,-119.718002,"RW29L",8008,8008
"KFAT","FAT",1935967,"Fresno Yosemite International Airport",36.776199,-119.718002,"RW29R",9539,9539
"KFAT","FAT",1935967,"Fresno Yosemite International Airport",36.776199,-119.718002,"RW11R",8008,8008
"USTR","TJM",1933462,"Roshchino International Airport",57.1896018982,65.3243026733,"RW30",8858,9350
"USTR","TJM",1933462,"Roshchino International Airport",57.1896018982,65.3243026733,"RW21",9846,10830
"USTR","TJM",1933462,"Roshchino International Airport",57.1896018982,65.3243026733,"RW03",9846,10830
"USTR","TJM",1933462,"Roshchino International Airport",57.1896018982,65.3243026733,"RW12",8858,9350
"SPQU","AQP",1924501,"Rodríguez Ballón International Airport",-16.3411006927,-71.5830993652,"RW10",9777,9777
"SPQU","AQP",1924501,"Rodríguez Ballón International Airport",-16.3411006927,-71.5830993652,"RW28",9777,9777
"SKBG","BGA",1923824,"Palonegro Airport",7.1265,-73.1848,"RW17",6893,7877
"SKBG","BGA",1923824,"Palonegro Airport",7.1265,-73.1848,"RW35",6893,7753
"EPPO","POZ",1899746,"Poznań-Ławica Airport",52.4210014343,16.8262996674,"RW28",8215,8215
"EPPO","POZ",1899746,"Poznań-Ławica Airport",52.4210014343,16.8262996674,"RW10",8215,8215
"ZUZY","ZYI",1896527,"Zunyi Xinzhou Airport",27.5895,107.0007,"RW36",9186,9186
"ZUZY","ZYI",1896527,"Zunyi Xinzhou Airport",27.5895,107.0007,"RW18",9186,9186
"SBNF","NVT",1893171,"Ministro Victor Konder International Airport",-26.879999,-48.651402,"RW07",5581,5581
"SBNF","NVT",1893171,"Ministro Victor Konder International Airport",-26.879999,-48.651402,"RW25",5581,5581
"ORER","EBL",1889879,"Erbil International Airport",36.2375984191895,43.9631996154785,"RW36",15748,15748
"ORER","EBL",1889879,"Erbil International Airport",36.2375984191895,43.9631996154785,"RW18",15748,15748
"ORNI","NJF",1886037,"Al Najaf International Airport",31.989853,44.404317,"RW10",9843,10089
"ORNI","NJF",1886037,"Al Najaf International Airport",31.989853,44.404317,"RW28",9843,10089
"KSRQ","SRQ",1884887,"Sarasota Bradenton International Airport",27.3953990936279,-82.5543975830078,"RW32",9500,9500
"KSRQ","SRQ",1884887,"Sarasota Bradenton International Airport",27.3953990936279,-82.5543975830078,"RW22",5006,5006
"KSRQ","SRQ",1884887,"Sarasota Bradenton International Airport",27.3953990936279,-82.5543975830078,"RW14",9500,9500
"KSRQ","SRQ",1884887,"Sarasota Bradenton International Airport",27.3953990936279,-82.5543975830078,"RW04",5006,5006
"VVPB","HUI",1877804,"Phu Bai International Airport",16.401501,107.703003,"RW09",8858,9318
"VVPB","HUI",1877804,"Phu Bai International Airport",16.401501,107.703003,"RW27",8858,9416
"SKPE","PEI",1876244,"Matecaña International Airport",4.81267,-75.7395,"RW08",6296,7234
"SKPE","PEI",1876244,"Matecaña International Airport",4.81267,-75.7395,"RW26",6296,7493
"CYQB","YQB",1875618,"Quebec Jean Lesage International Airport",46.7911,-71.393303,"RW29",5700,5700
"CYQB","YQB",1875618,"Quebec Jean Lesage International Airport",46.7911,-71.393303,"RW11",5700,5700
"CYQB","YQB",1875618,"Quebec Jean Lesage International Airport",46.7911,-71.393303,"RW06",9000,9984
"CYQB","YQB",1875618,"Quebec Jean Lesage International Airport",46.7911,-71.393303,"RW24",9000,9984
"VTSB","URT",1863609,"Surat Thani Airport",9.13259983063,99.135597229,"RW04",9843,9843
"VTSB","URT",1863609,"Surat Thani Airport",9.13259983063,99.135597229,"RW22",9843,9843
"WBGS","SBW",1860881,"Sibu Airport",2.26160001754761,111.985000610352,"RW13",9006,9203
"WBGS","SBW",1860881,"Sibu Airport",2.26160001754761,111.985000610352,"RW31",9006,9203
"LEGE","GRO",1859729,"Girona Airport",41.901000977,2.7605500221,"RW02",7874,8071
"LEGE","GRO",1859729,"Girona Airport",41.901000977,2.7605500221,"RW20",7874,8071
"VVDL","DLI",1859326,"Lien Khuong Airport",11.75,108.366997,"RW09",10663,11319
"VVDL","DLI",1859326,"Lien Khuong Airport",11.75,108.366997,"RW27",10663,11647
"ZYYJ","YNJ",1857486,"Yanji Chaoyangchuan Airport",42.8828010559,129.451004028,"RW09",8530,8530
"ZYYJ","YNJ",1857486,"Yanji Chaoyangchuan Airport",42.8828010559,129.451004028,"RW27",8530,8530
"SCTE","PMC",1850578,"El Tepual Airport",-41.4388999938965,-73.0940017700195,"RW35",8694,8891
"SCTE","PMC",1850578,"El Tepual Airport",-41.4388999938965,-73.0940017700195,"RW17",8694,8891
"WMKC","KBR",1843449,"Sultan Ismail Petra Airport",6.16685009002686,102.292999267578,"RW10",7874,7874
"WMKC","KBR",1843449,"Sultan Ismail Petra Airport",6.16685009002686,102.292999267578,"RW28",7874,7874
"WBSB","BWN",1842088,"Brunei International Airport",4.94420003890991,114.928001403809,"RW21",12001,12999
"WBSB","BWN",1842088,"Brunei International Airport",4.94420003890991,114.928001403809,"RW03",12001,13100
"VGEG","CGP",1839904,"Shah Amanat International Airport",22.249599,91.813301,"RW23",9646,11122
"VGEG","CGP",1839904,"Shah Amanat International Airport",22.249599,91.813301,"RW05",9646,11122
"VOPB","IXZ",1825167,"Vir Savarkar International Airport",11.6412000656128,92.7296981811523,"RW22",11220,11709
"DAOO","ORN",1816471,"Oran International Airport Ahmed Ben Bella",35.623901,-0.621183,"RW07R",9843,9843
"DAOO","ORN",1816471,"Oran International Airport Ahmed Ben Bella",35.623901,-0.621183,"RW25R",11811,11811
"DAOO","ORN",1816471,"Oran International Airport Ahmed Ben Bella",35.623901,-0.621183,"RW07L",11811,11811
"DAOO","ORN",1816471,"Oran International Airport Ahmed Ben Bella",35.623901,-0.621183,"RW25L",9843,9843
"YBTL","TSV",1816049,"Townsville Airport / RAAF Base Townsville",-19.252904,146.766512,"RW01",7999,8661
"YBTL","TSV",1816049,"Townsville Airport / RAAF Base Townsville",-19.252904,146.766512,"RW19",7999,8661
"YBTL","TSV",1816049,"Townsville Airport / RAAF Base Townsville",-19.252904,146.766512,"RW25",3609,3806
"YBTL","TSV",1816049,"Townsville Airport / RAAF Base Townsville",-19.252904,146.766512,"RW07",3609,3806
